"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","clean","uncommon"
"Bernie Sanders nets $26 million: a new kind of fundraising? - Christian Science Monitor http://t.co/Tcp3XHkHwS http://t.co/kXbg2XdFwI",FALSE,0,NA,2015-10-04 18:18:06,FALSE,NA,"A650736666278137856",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","greensboro_nc",2,FALSE,FALSE,"-77.03659616","38.90723029","bernie sanders nets 26 million a new kind of fundraising  christian science monitor ","bernie sanders nets 26 million new kind fundraising  christian science monitor"
"RT @scififan2715: Bernie Sanders!!!! #feelthebern #berniesanders #enoughisenough @ Boston Convention &amp; Exhibition Center https://t.co/ZcDIk…",FALSE,0,NA,2015-10-04 18:10:46,FALSE,NA,"A650734823754047488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","girlact75",1,TRUE,FALSE,NA,NA,"rt scififan2715 bernie sanders feelthebern berniesanders enoughisenough  boston convention amp exhibition center ","rt scififan2715 bernie sanders feelthebern berniesanders enoughisenough  boston convention amp exhibition center"
"@tbing11 @L_Bell26 really so Barry Sanders sucked as did Walter Payton? Ur thinking is flawed",FALSE,0,"tbing11",2015-10-04 17:58:49,FALSE,"A650722188203532288","A650731816144338944","A1868388386","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mslpitt",0,FALSE,FALSE,"-97.83816013","30.56782732","tbing11 lbell26 really so barry sanders sucked as did walter payton ur thinking is flawed","tbing11 lbell26 really barry sanders sucked walter payton ur thinking flawed"
"Selfie with Colonel Sanders @ Roy's BBQ https://t.co/JfBfivYJKX",FALSE,0,NA,2015-10-04 17:32:45,FALSE,NA,"A650725257142272001",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","kramsey1225",0,FALSE,FALSE,"-86.91227127","36.83415702","selfie with colonel sanders  roys bbq ","selfie colonel sanders  roys bbq"
"Sanders<ed><U+00A0><U+00BD><ed><U+00B2><U+0095><ed><U+00A0><U+00BD><ed><U+00B8><U+00BB> 
#GameDay<ed><U+00A0><U+00BC><ed><U+00BF><U+0088><ed><U+00A0><U+00BC><ed><U+00BF><U+0088><ed><U+00A0><U+00BC><ed><U+00BF><U+0088> #BroncosOfDenver<ed><U+00A0><U+00BD><ed><U+00B8><U+008D><U+270C> #OrangeTeam<U+270C><ed><U+00A0><U+00BC><ed><U+00BF><U+0088> @ Tucson, Arizona https://t.co/00WXxN4c7W",FALSE,0,NA,2015-10-04 17:15:18,FALSE,NA,"A650720864317669377",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","yurysantana_",0,FALSE,FALSE,"-110.926","32.2217","sanders gameday broncosofdenver orangeteam  tucson arizona ","sanders gameday broncosofdenver orangeteam  tucson arizona"
"I'm at Carl E. Sanders Family YMCA at Buckhead in Atlanta, GA https://t.co/bH5nTnDlvU",FALSE,0,NA,2015-10-04 15:34:05,FALSE,NA,"A650695391269273601",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","hypnospastic",0,FALSE,FALSE,"-84.42481498","33.83143431","im at carl e sanders family ymca at buckhead in atlanta ga ","im carl e sanders family ymca buckhead atlanta ga"
"#CleatsOfTheDay #COTD  Had to break out '94 Deion Sanders from senior year, 21 years ago! #KOTD Took… https://t.co/lvFx6PidiJ",FALSE,2,NA,2015-10-04 13:52:08,FALSE,NA,"A650669734648647680",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ChadMPotts1",0,FALSE,FALSE,"-86.12825012","39.59457186","cleatsoftheday cotd  had to break out 94 deion sanders from senior year 21 years ago kotd took ","cleatsoftheday cotd  break 94 deion sanders senior year 21 years ago kotd took"
"@thehill   if Biden Is Willing To Do It , And If Sanders Can Dig It , Joe Biden Would Be A Good VP for THE BERN",FALSE,2,"thehill",2015-10-04 10:35:15,FALSE,"A650607313338933248","A650620187616481280","A1917731","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ThomasTrauscht7",1,FALSE,FALSE,"-87.6348215","41.91116216","thehill   if biden is willing to do it  and if sanders can dig it  joe biden would be a good vp for the bern","thehill   biden willing  sanders can dig  joe biden good vp bern"
"RT @michaelsayman: If you don't know who Bernie is, you're missing out. #FeelTheBern #bernieinboston @ Bernie Sanders Rally https://t.co/zs…",FALSE,0,NA,2015-10-04 08:56:49,FALSE,NA,"A650595417164410880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MaritzelAlejo",1,TRUE,FALSE,NA,NA,"rt michaelsayman if you dont know who bernie is youre missing out feelthebern bernieinboston  bernie sanders rally ","rt michaelsayman dont know bernie youre missing feelthebern bernieinboston  bernie sanders rally"
"RT @bee824: Rockin' my #bostonstrong tshirt and my dunkies at the bernie sanders… https://t.co/Eur3myacGo",FALSE,0,NA,2015-10-04 08:18:48,FALSE,NA,"A650585847968976896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","erica_kayyy",1,TRUE,FALSE,NA,NA,"rt bee824 rockin my bostonstrong tshirt and my dunkies at the bernie sanders ","rt bee824 rockin bostonstrong tshirt dunkies bernie sanders"
"RT @jhamby: Bernie Sanders thrills Boston with call to fight racism and reform gun law - #politics #election <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8> https://t.co/9XZj1Bfp97",FALSE,0,NA,2015-10-04 06:18:53,FALSE,NA,"A650555671679664128",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","440400",1,TRUE,FALSE,NA,NA,"rt jhamby bernie sanders thrills boston with call to fight racism and reform gun law  politics election  ","rt jhamby bernie sanders thrills boston call fight racism reform gun law  politics election "
"Bernie Sanders thrills Boston with call to fight racism and reform gun law - #politics #election <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8> https://t.co/9XZj1Bfp97",FALSE,0,NA,2015-10-04 06:12:04,FALSE,NA,"A650553954233810945",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","jhamby",1,FALSE,FALSE,"-122.060131","37.373907","bernie sanders thrills boston with call to fight racism and reform gun law  politics election  ","bernie sanders thrills boston call fight racism reform gun law  politics election "
"Sanders packs ’em in during campaign stop: Bernie Sanders blazed across the Bay State yesterday, drawing record… http://t.co/4aHj95OHIS",FALSE,0,NA,2015-10-04 05:42:06,FALSE,NA,"A650546414024458240",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","Boston_CP",0,FALSE,FALSE,"-71.0552516","42.3561185","sanders packs em in during campaign stop bernie sanders blazed across the bay state yesterday drawing record ","sanders packs em campaign stop bernie sanders blazed across bay state yesterday drawing record"
"Peaches and herb! Love these humans! #cutestcoupleever #buttcheeks #wordisbond @ Sanders Estate https://t.co/gtYPEaY1wj",FALSE,0,NA,2015-10-04 05:24:27,FALSE,NA,"A650541973447684096",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","DurriellJ",0,FALSE,FALSE,"-122.26449345","47.35490275","peaches and herb love these humans cutestcoupleever buttcheeks wordisbond  sanders estate ","peaches herb love humans cutestcoupleever buttcheeks wordisbond  sanders estate"
"If you don't know who Bernie is, you're missing out. #FeelTheBern #bernieinboston @ Bernie Sanders Rally https://t.co/zsIM0EeGDH",FALSE,2,NA,2015-10-04 05:10:07,FALSE,NA,"A650538365901672448",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","michaelsayman",1,FALSE,FALSE,"-71.03741359","42.34521577","if you dont know who bernie is youre missing out feelthebern bernieinboston  bernie sanders rally ","dont know bernie youre missing feelthebern bernieinboston  bernie sanders rally"
"I love, love football season. It is awesome from up close. TD by RB #26 Sanders. #gostanford @… https://t.co/Bv4cBgMfJP",FALSE,1,NA,2015-10-04 05:07:18,FALSE,NA,"A650537657542426625",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","daviddatnguyen",1,FALSE,FALSE,"-122.16462237","37.44074638","i love love football season it is awesome from up close td by rb 26 sanders gostanford  ","love love football season awesome close td rb 26 sanders gostanford "
"So many people came that not everyone could fit inside. Bernie Sanders political rally 2015. <ed><U+00A0><U+00BD><ed><U+00B2><U+0099><ed><U+00A0><U+00BD><ed><U+00B2><U+00AA>… https://t.co/XU1IOjPK29",FALSE,1,NA,2015-10-04 04:52:18,FALSE,NA,"A650533884208087040",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","theemilyproject",0,FALSE,FALSE,"-71.03741359","42.34521577","so many people came that not everyone could fit inside bernie sanders political rally 2015  ","many people came everyone fit inside bernie sanders political rally 2015 "
"RT @trekkerteach12: 26,000 plus a huge overflow crowd! #BernieInBoston #FeelTheBern http://t.co/jJct6tM2yb",FALSE,0,NA,2015-10-04 04:24:30,FALSE,NA,"A650526886897020928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","greeninfashion",25,TRUE,FALSE,NA,NA,"rt trekkerteach12 26000 plus a huge overflow crowd bernieinboston feelthebern ","rt trekkerteach12 26000 plus huge overflow crowd bernieinboston feelthebern"
"#bostonstrong #bernie2016 #berniesanders #bostonliving @ Bernie Sanders… https://t.co/yAfPMrBzBC",FALSE,0,NA,2015-10-04 04:08:09,FALSE,NA,"A650522772087697408",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Rachel__Eliza",0,FALSE,FALSE,"-71.03741359","42.34521577","bostonstrong bernie2016 berniesanders bostonliving  bernie sanders ","bostonstrong bernie2016 berniesanders bostonliving  bernie sanders"
"#bernie2016 #berniesanders <ed><U+00A0><U+00BD><ed><U+00B0><U+00B4><U+270C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BF><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B8><U+008A><U+2764><U+FE0F><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8> @ Bernie Sanders Rally https://t.co/OsSIH1OgM6",FALSE,0,NA,2015-10-04 04:04:55,FALSE,NA,"A650521956199047168",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Rachel__Eliza",0,FALSE,FALSE,"-71.03741359","42.34521577","bernie2016 berniesanders   bernie sanders rally ","bernie2016 berniesanders   bernie sanders rally"
"<ed><U+00A0><U+00BD><ed><U+00B8><U+008A><U+270C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BF><U+FE0F><U+2764><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B0><U+00B4><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8> #bernie2016 #berniesanders @ Bernie Sanders Rally https://t.co/qjdoCCJvOi",FALSE,0,NA,2015-10-04 04:01:25,FALSE,NA,"A650521075051270144",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Rachel__Eliza",0,FALSE,FALSE,"-71.03741359","42.34521577"," bernie2016 berniesanders  bernie sanders rally "," bernie2016 berniesanders  bernie sanders rally"
"...we were in the overflow...BUT...... @ Bernie Sanders Rally https://t.co/xcQK5iUg0w",FALSE,0,NA,2015-10-04 03:57:12,FALSE,NA,"A650520016677412864",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Rachel__Eliza",0,FALSE,FALSE,"-71.03741359","42.34521577","we were in the overflowbut  bernie sanders rally ","overflowbut  bernie sanders rally"
"Rockin' my #bostonstrong tshirt and my dunkies at the bernie sanders… https://t.co/Eur3myacGo",FALSE,1,NA,2015-10-04 03:42:31,FALSE,NA,"A650516319075438592",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","bee824",1,FALSE,FALSE,"-71.04551531","42.34611847","rockin my bostonstrong tshirt and my dunkies at the bernie sanders ","rockin bostonstrong tshirt dunkies bernie sanders"
"Bernie Sanders draws thousands to rally in Boston: Sanders, the 74-year-old senator from Vermont, spoke to… http://t.co/w9oKxrKiC8",FALSE,0,NA,2015-10-04 03:33:06,FALSE,NA,"A650513950023397377",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","Boston_CP",0,FALSE,FALSE,"-71.0552516","42.3561185","bernie sanders draws thousands to rally in boston sanders the 74yearold senator from vermont spoke to ","bernie sanders draws thousands rally boston sanders 74yearold senator vermont spoke"
"Bernie Sanders Makes Campaign Swing Through Massachusetts: Bernie Sanders made a campaign swing through… http://t.co/dAIGboetGw",FALSE,0,NA,2015-10-04 03:33:03,FALSE,NA,"A650513938807812096",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","Boston_CP",0,FALSE,FALSE,"-71.0552516","42.3561185","bernie sanders makes campaign swing through massachusetts bernie sanders made a campaign swing through ","bernie sanders makes campaign swing massachusetts bernie sanders made campaign swing"
"The Red Carpet has been rolled out for Bernie Sanders. I'm not sure how I end up going to these… https://t.co/4LXXBzjDLn",FALSE,1,NA,2015-10-04 02:47:45,FALSE,NA,"A650502536936464388",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","mgphoto",0,FALSE,FALSE,"-71.04551531","42.34611847","the red carpet has been rolled out for bernie sanders im not sure how i end up going to these ","red carpet rolled bernie sanders im sure end going"
"Bernie Sanders Boston MA: So riddle me THIS... How does a grass-roots candidate draw a crowd of 23,000+ and a ... http://t.co/wwYpWmE5oU",FALSE,0,NA,2015-10-04 02:28:19,FALSE,NA,"A650497647522897920",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Uskeus",0,FALSE,FALSE,"-71.0588801","42.3600825","bernie sanders boston ma so riddle me this how does a grassroots candidate draw a crowd of 23000+ and a  ","bernie sanders boston ma riddle grassroots candidate draw crowd 23000+ "
"My neices really 16 <ed><U+00A0><U+00BD><ed><U+00B8><U+00A2>...time flies #FOE @ Sanders Studio NYC . https://t.co/aDmlEQET7n",FALSE,2,NA,2015-10-04 02:00:54,FALSE,NA,"A650490749868470272",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","OurDivineRight",0,FALSE,FALSE,"-73.9655914","40.6827087","my neices really 16 time flies foe  sanders studio nyc  ","neices really 16 time flies foe  sanders studio nyc "
"Levi Sanders joins his mom Rachel as student of the month for October. Way to go Levi and Rachel they… https://t.co/3dHGOVJKth",FALSE,0,NA,2015-10-04 01:47:25,FALSE,NA,"A650487354184957956",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","sbgmontana",0,FALSE,FALSE,"-114.311203","48.1947899","levi sanders joins his mom rachel as student of the month for october way to go levi and rachel they ","levi sanders joins mom rachel student month october way go levi rachel"
"The generation of Bernie Sanders @ Boston Convention &amp; Exhibition Center https://t.co/jddTzo70fr",FALSE,0,NA,2015-10-04 01:25:14,FALSE,NA,"A650481771604217856",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","veronica_net0",0,FALSE,FALSE,"-71.04551531","42.34611847","the generation of bernie sanders  boston convention amp exhibition center ","generation bernie sanders  boston convention amp exhibition center"
"RT @trekkerteach12: 26,000 plus a huge overflow crowd! #BernieInBoston #FeelTheBern http://t.co/jJct6tM2yb",FALSE,0,NA,2015-10-04 01:24:46,FALSE,NA,"A650481653945663488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bbrewin",25,TRUE,FALSE,NA,NA,"rt trekkerteach12 26000 plus a huge overflow crowd bernieinboston feelthebern ","rt trekkerteach12 26000 plus huge overflow crowd bernieinboston feelthebern"
"RT @pyuspaul: Bernie Sanders Boston MA: So riddle me THIS... How does a grass-roots candidate draw a crowd of 23,000+ and a ... http://t.co…",FALSE,0,NA,2015-10-04 01:21:40,FALSE,NA,"A650480874073358336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","deandrefest",2,TRUE,FALSE,NA,NA,"rt pyuspaul bernie sanders boston ma so riddle me this how does a grassroots candidate draw a crowd of 23000+ and a  ","rt pyuspaul bernie sanders boston ma riddle grassroots candidate draw crowd 23000+ "
"Joe Biden: 'I'm no Bernie Sanders'  @CNNPolitics http://t.co/TxbpP3vF7o
But @JoeBiden you made the case for bottom up economics duh",FALSE,0,NA,2015-10-04 01:21:24,FALSE,NA,"A650480809279930368",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","Roadracerguy",0,FALSE,FALSE,"-80.9973423","29.16497","joe biden im no bernie sanders  cnnpolitics ","joe biden im bernie sanders  cnnpolitics"
"Had to get a selfie with the bride! So happy to be neighbors with you and… https://t.co/GD37TV2uwT",FALSE,1,NA,2015-10-04 01:18:58,FALSE,NA,"A650480194755629056",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Mariana_Sanders",0,FALSE,FALSE,"-85.1581192","38.2315598","had to get a selfie with the bride so happy to be neighbors with you and ","get selfie bride happy neighbors"
"RT @pyuspaul: Bernie Sanders Boston MA: So riddle me THIS... How does a grass-roots candidate draw a crowd of 23,000+ and a ... http://t.co…",FALSE,0,NA,2015-10-04 01:18:11,FALSE,NA,"A650479997874892800",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Hedge_Shot",2,TRUE,FALSE,NA,NA,"rt pyuspaul bernie sanders boston ma so riddle me this how does a grassroots candidate draw a crowd of 23000+ and a  ","rt pyuspaul bernie sanders boston ma riddle grassroots candidate draw crowd 23000+ "
"Bernie Sanders Boston MA: So riddle me THIS... How does a grass-roots candidate draw a crowd of 23,000+ and a ... http://t.co/XdXV8MSjF4",FALSE,3,NA,2015-10-04 01:17:54,FALSE,NA,"A650479927154728960",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","pyuspaul",2,FALSE,FALSE,"-71.0588801","42.3600825","bernie sanders boston ma so riddle me this how does a grassroots candidate draw a crowd of 23000+ and a  ","bernie sanders boston ma riddle grassroots candidate draw crowd 23000+ "
"Bernie Sanders Boston MA: So riddle me THIS... How does a grass-roots candidate draw a crowd of 23,000+ and a ... http://t.co/NDyq7avdRN",FALSE,0,NA,2015-10-04 01:17:53,FALSE,NA,"A650479923627360256",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","josemanuelRD_",0,FALSE,FALSE,"-71.0588801","42.3600825","bernie sanders boston ma so riddle me this how does a grassroots candidate draw a crowd of 23000+ and a  ","bernie sanders boston ma riddle grassroots candidate draw crowd 23000+ "
"RT @trekkerteach12: 26,000 plus a huge overflow crowd! #BernieInBoston #FeelTheBern http://t.co/jJct6tM2yb",FALSE,0,NA,2015-10-04 01:14:08,FALSE,NA,"A650478979258826752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meredythkw",25,TRUE,FALSE,NA,NA,"rt trekkerteach12 26000 plus a huge overflow crowd bernieinboston feelthebern ","rt trekkerteach12 26000 plus huge overflow crowd bernieinboston feelthebern"
"Welcome to the political revolution of 2015. http://t.co/ZLR9JFv8oj

#FeelTheBern",FALSE,1,NA,2015-10-04 01:07:33,FALSE,NA,"A650477321783279617",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","moonmaster9000",0,FALSE,FALSE,"-73.95215476","40.77367274","welcome to the political revolution of 2015 ","welcome political revolution 2015"
"Bernie Sanders!!!! #feelthebern #berniesanders #enoughisenough @ Boston Convention &amp; Exhibition Center https://t.co/ZcDIkzMsQp",FALSE,1,NA,2015-10-04 01:06:25,FALSE,NA,"A650477038541770756",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","scififan2715",1,FALSE,FALSE,"-71.04551531","42.34611847","bernie sanders feelthebern berniesanders enoughisenough  boston convention amp exhibition center ","bernie sanders feelthebern berniesanders enoughisenough  boston convention amp exhibition center"
"RT @vtmasterson: ""Welcome to the political revolution."" -Bernie Sanders @ Bernie Sanders Rally https://t.co/P1S0USpnOO",FALSE,0,NA,2015-10-04 01:04:03,FALSE,NA,"A650476440081821697",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JGMcI",1,TRUE,FALSE,NA,NA,"rt vtmasterson ""welcome to the political revolution"" bernie sanders  bernie sanders rally ","rt vtmasterson ""welcome political revolution"" bernie sanders  bernie sanders rally"
"""Welcome to the political revolution."" -Bernie Sanders @ Bernie Sanders Rally https://t.co/P1S0USpnOO",FALSE,1,NA,2015-10-04 01:00:29,FALSE,NA,"A650475541821288448",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","vtmasterson",1,FALSE,FALSE,"-71.03741359","42.34521577","""welcome to the political revolution"" bernie sanders  bernie sanders rally ","""welcome political revolution"" bernie sanders  bernie sanders rally"
"RT @trekkerteach12: 26,000 plus a huge overflow crowd! #BernieInBoston #FeelTheBern http://t.co/jJct6tM2yb",FALSE,0,NA,2015-10-04 00:55:47,FALSE,NA,"A650474362634530816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","illiesunny",25,TRUE,FALSE,NA,NA,"rt trekkerteach12 26000 plus a huge overflow crowd bernieinboston feelthebern ","rt trekkerteach12 26000 plus huge overflow crowd bernieinboston feelthebern"
"RT @woodensheets: Bernie Sanders. #feelthebern #enoughisenough @ MassMutual Center https://t.co/dlfEVQe3B6",FALSE,0,NA,2015-10-04 00:46:03,FALSE,NA,"A650471910199848960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kujo71",1,TRUE,FALSE,NA,NA,"rt woodensheets bernie sanders feelthebern enoughisenough  massmutual center ","rt woodensheets bernie sanders feelthebern enoughisenough  massmutual center"
"Bernie Sanders. #feelthebern #enoughisenough @ MassMutual Center https://t.co/dlfEVQe3B6",FALSE,2,NA,2015-10-04 00:44:39,FALSE,NA,"A650471557572243457",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","woodensheets",1,FALSE,FALSE,"-72.58731811","42.10223949","bernie sanders feelthebern enoughisenough  massmutual center ","bernie sanders feelthebern enoughisenough  massmutual center"
"RT @trekkerteach12: 26,000 plus a huge overflow crowd! #BernieInBoston #FeelTheBern http://t.co/jJct6tM2yb",FALSE,0,NA,2015-10-04 00:40:03,FALSE,NA,"A650470401559031808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BIFFWARD",25,TRUE,FALSE,NA,NA,"rt trekkerteach12 26000 plus a huge overflow crowd bernieinboston feelthebern ","rt trekkerteach12 26000 plus huge overflow crowd bernieinboston feelthebern"
"RT @trekkerteach12: 26,000 plus a huge overflow crowd! #BernieInBoston #FeelTheBern http://t.co/jJct6tM2yb",FALSE,0,NA,2015-10-04 00:35:06,FALSE,NA,"A650469155532050436",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","j_lajara",25,TRUE,FALSE,NA,NA,"rt trekkerteach12 26000 plus a huge overflow crowd bernieinboston feelthebern ","rt trekkerteach12 26000 plus huge overflow crowd bernieinboston feelthebern"
"RT @trekkerteach12: 26,000 plus a huge overflow crowd! #BernieInBoston #FeelTheBern http://t.co/jJct6tM2yb",FALSE,0,NA,2015-10-04 00:22:32,FALSE,NA,"A650465992930234368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fw4bernie",25,TRUE,FALSE,NA,NA,"rt trekkerteach12 26000 plus a huge overflow crowd bernieinboston feelthebern ","rt trekkerteach12 26000 plus huge overflow crowd bernieinboston feelthebern"
"RT @trekkerteach12: 26,000 plus a huge overflow crowd! #BernieInBoston #FeelTheBern http://t.co/jJct6tM2yb",FALSE,0,NA,2015-10-04 00:16:48,FALSE,NA,"A650464549863227392",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Nizhsn",25,TRUE,FALSE,NA,NA,"rt trekkerteach12 26000 plus a huge overflow crowd bernieinboston feelthebern ","rt trekkerteach12 26000 plus huge overflow crowd bernieinboston feelthebern"
"RT @trekkerteach12: 26,000 plus a huge overflow crowd! #BernieInBoston #FeelTheBern http://t.co/jJct6tM2yb",FALSE,0,NA,2015-10-04 00:16:10,FALSE,NA,"A650464392522305538",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","feelthebernCO",25,TRUE,FALSE,NA,NA,"rt trekkerteach12 26000 plus a huge overflow crowd bernieinboston feelthebern ","rt trekkerteach12 26000 plus huge overflow crowd bernieinboston feelthebern"
"RT @trekkerteach12: 26,000 plus a huge overflow crowd! #BernieInBoston #FeelTheBern http://t.co/jJct6tM2yb",FALSE,0,NA,2015-10-04 00:11:46,FALSE,NA,"A650463284437626884",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","keilie_79",25,TRUE,FALSE,NA,NA,"rt trekkerteach12 26000 plus a huge overflow crowd bernieinboston feelthebern ","rt trekkerteach12 26000 plus huge overflow crowd bernieinboston feelthebern"
"RT @trekkerteach12: 26,000 plus a huge overflow crowd! #BernieInBoston #FeelTheBern http://t.co/jJct6tM2yb",FALSE,0,NA,2015-10-04 00:11:40,FALSE,NA,"A650463257103364096",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","jrjones33",25,TRUE,FALSE,NA,NA,"rt trekkerteach12 26000 plus a huge overflow crowd bernieinboston feelthebern ","rt trekkerteach12 26000 plus huge overflow crowd bernieinboston feelthebern"
"RT @trekkerteach12: 26,000 plus a huge overflow crowd! #BernieInBoston #FeelTheBern http://t.co/jJct6tM2yb",FALSE,0,NA,2015-10-04 00:11:33,FALSE,NA,"A650463230654070784",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Auntiemels",25,TRUE,FALSE,NA,NA,"rt trekkerteach12 26000 plus a huge overflow crowd bernieinboston feelthebern ","rt trekkerteach12 26000 plus huge overflow crowd bernieinboston feelthebern"
"RT @trekkerteach12: 26,000 plus a huge overflow crowd! #BernieInBoston #FeelTheBern http://t.co/jJct6tM2yb",FALSE,0,NA,2015-10-04 00:09:00,FALSE,NA,"A650462586543185920",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Nuevomedio",25,TRUE,FALSE,NA,NA,"rt trekkerteach12 26000 plus a huge overflow crowd bernieinboston feelthebern ","rt trekkerteach12 26000 plus huge overflow crowd bernieinboston feelthebern"
"RT @trekkerteach12: 26,000 plus a huge overflow crowd! #BernieInBoston #FeelTheBern http://t.co/jJct6tM2yb",FALSE,0,NA,2015-10-04 00:07:30,FALSE,NA,"A650462209999396864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Abq_Julie",25,TRUE,FALSE,NA,NA,"rt trekkerteach12 26000 plus a huge overflow crowd bernieinboston feelthebern ","rt trekkerteach12 26000 plus huge overflow crowd bernieinboston feelthebern"
